"","ID","DATE","DAY","MONTH","YEAR","TIME","LAT","LONG","ROWID","ICE_LAND","SEASON","ANGLE","DIST_KM","DIFF_DATE","KM_PER_DAY","KM_PER_HR","M_PER_HR","M_PER_S"
"307","X11975","1994-05-25",25,"May",1994,"20:20",58.567,-62.783,945,"ice","break",-132.906576649156,2.61080659921326,5,0.522161319842651,0.0217567216601105,21.7567216601105,0.00604353379447513
"308","X11975","1994-05-20",20,"May",1994,"21:53",58.567,-62.8,934,"ice","break",-89.9927473700756,0.985136543714212,5,0.197027308742842,0.00820947119761843,8.20947119761843,0.00228040866600512
"309","X11975","1994-05-15",15,"May",1994,"20:40",58.617,-62.883,922,"land","break",-40.8268110811439,7.34643595834,5,1.469287191668,0.0612202996528333,61.2202996528333,0.0170056387924537
"310","X11975","1994-05-10",10,"May",1994,"21:44",58.583,-62.9,908,"ice","break",-165.391439238758,3.9041713184691,5,0.78083426369382,0.0325347609872425,32.5347609872425,0.00903743360756736
"311","X11975","1994-05-05",5,"May",1994,"21:05",58.567,-62.75,892,"ice","break",101.498271086077,8.87039661252746,5,1.77407932250549,0.0739199717710622,73.9199717710622,0.0205333254919617
"312","X11975","1994-04-30",30,"April",1994,"18:44",58.617,-62.917,881,"ice","winter",-60.0503355948598,11.1530128072986,5,2.23060256145972,0.092941773394155,92.9417733941549,0.0258171592761542
"313","X11975","1994-04-25",25,"April",1994,"21:25",58.533,-62.9,863,"ice","winter",173.969311228601,9.38589891752405,5,1.87717978350481,0.0782158243127004,78.2158243127004,0.021726617864639
"314","X11975","1994-04-20",20,"April",1994,"19:05",58.65,-62.833,849,"ice","winter",16.5880133937267,13.5676255570135,5,2.71352511140269,0.113063546308446,113.063546308446,0.0314065406412349
"315","X11975","1994-04-15",15,"April",1994,"21:12",58.667,-62.9,834,"land","winter",-63.9675509426583,4.30863291186883,5,0.861726582373767,0.0359052742655736,35.9052742655736,0.00997368729599267
"316","X11975","1994-04-10",10,"April",1994,"19:38",58.567,-62.883,817,"ice","winter",174.933617926963,11.1554590075586,5,2.23109180151172,0.0929621583963217,92.9621583963217,0.025822821776756
"317","X11975","1994-04-05",5,"April",1994,"20:31",58.483,-62.867,797,"ice","winter",174.313634677711,9.38012725334769,5,1.87602545066954,0.0781677271112308,78.1677271112308,0.0217132575308974
"318","X11975","1994-03-31",31,"March",1994,"18:11",58.55,-62.917,784,"ice","winter",-21.2715868200061,7.99050140828174,5,1.59810028165635,0.0665875117356812,66.5875117356812,0.0184965310376892
"319","X11975","1994-03-26",26,"March",1994,"20:52",58.7,-63.017,772,"ice","winter",-19.0987704392838,17.6434682576334,5,3.52869365152669,0.147028902146945,147.028902146945,0.0408413617074848
"320","X11975","1994-03-21",21,"March",1994,"20:13",58.717,-62.967,759,"land","winter",56.7694345698903,3.44905622562434,5,0.689811245124868,0.0287421352135362,28.7421352135362,0.00798392644820449
"321","X11975","1994-03-16",16,"March",1994,"17:53",58.683,-63.117,748,"land","winter",-113.507590822841,9.44764972389888,5,1.88952994477978,0.078730414365824,78.730414365824,0.0218695595460622
"322","X11975","1994-03-06",6,"March",1994,"18:14",58.817,-63.05,731,"land","winter",14.5126581844541,15.3828373492992,10,1.53828373492992,0.0640951556220802,64.0951556220802,0.0178042098950223
"323","X11975","1994-02-14",14,"February",1994,"18:56",58.7,-63.167,710,"land","freeze",-152.536620186937,14.6456192729427,20,0.732280963647133,0.0305117068186305,30.5117068186305,0.00847547411628626
"325","X13746","1995-10-13",13,"October",1995,".",66.344,-64.08,1536,"land","summer",NA,0,1,0,0,0,0
"326","X13746","1995-10-12",12,"October",1995,".",66.344,-64.08,1535,"land","summer",NA,0,1,0,0,0,0
"327","X13746","1995-10-11",11,"October",1995,".",66.344,-64.08,1534,"land","summer",NA,0,1,0,0,0,0
"328","X13746","1995-10-09",9,"October",1995,".",66.344,-64.08,1532,"land","summer",NA,0,2,0,0,0,0
"329","X13746","1995-10-08",8,"October",1995,".",66.344,-64.08,1531,"land","summer",NA,0,1,0,0,0,0
"330","X13746","1995-10-07",7,"October",1995,".",66.344,-64.08,1529,"land","summer",NA,0,1,0,0,0,0
"331","X13746","1995-10-02",2,"October",1995,".",66.344,-64.08,1527,"land","summer",NA,0,5,0,0,0,0
"332","X13746","1995-09-28",28,"September",1995,".",66.344,-64.08,1526,"land","summer",NA,0,4,0,0,0,0
"333","X13746","1995-09-26",26,"September",1995,".",66.344,-64.08,1524,"land","summer",NA,0,2,0,0,0,0
"334","X13746","1995-09-22",22,"September",1995,".",66.344,-64.08,1522,"land","summer",NA,0,4,0,0,0,0
"335","X13746","1995-09-20",20,"September",1995,".",66.344,-64.08,1520,"land","summer",NA,0,2,0,0,0,0
"336","X13746","1995-09-16",16,"September",1995,".",66.3,-64.161,1516,"land","summer",-143.487312613956,6.08035970130577,4,1.52008992532644,0.0633370802219351,63.3370802219351,0.017593633394982
"337","X13746","1995-09-12",12,"September",1995,".",66.321,-63.876,1512,"land","summer",79.4772836606648,12.9362458430078,4,3.23406146075195,0.134752560864665,134.752560864665,0.0374312669068513
"338","X13746","1995-09-07",7,"September",1995,".",66.316,-63.495,1511,"land","summer",91.696919569776,17.0136804560106,5,3.40273609120212,0.141780670466755,141.780670466755,0.0393835195740986
"339","X13746","1995-09-05",5,"September",1995,".",66.204,-63.259,1510,"land","summer",139.583726190887,16.3202485259277,2,8.16012426296383,0.340005177623493,340.005177623493,0.0944458826731925
"340","X13746","1995-09-04",4,"September",1995,".",66.22,-62.938,1509,"land","summer",82.808568507996,14.4968516007794,1,14.4968516007794,0.604035483365809,604.035483365809,0.16778763426828
"341","X13746","1995-09-03",3,"September",1995,".",66.184,-63.053,1508,"land","summer",-127.751495475384,6.52619103168415,1,6.52619103168415,0.271924626320173,271.924626320173,0.0755346184222703
"342","X13746","1995-09-02",2,"September",1995,".",66.17,-63.096,1505,"land","summer",-128.851541949313,2.47888700453474,1,2.47888700453474,0.103286958522281,103.286958522281,0.0286908218117446
"343","X13746","1995-08-31",31,"August",1995,".",66.18,-63.082,1503,"land","summer",29.4827229690908,1.27658234272045,2,0.638291171360226,0.0265954654733427,26.5954654733427,0.00738762929815076
"344","X13746","1995-08-30",30,"August",1995,".",66.147,-63.051,1502,"land","summer",159.197283019007,3.92231560191594,1,3.92231560191594,0.163429816746498,163.429816746498,0.0453971713184715
"345","X13746","1995-08-29",29,"August",1995,".",66.153,-62.933,1501,"land","summer",82.7785430821756,5.34357371780411,1,5.34357371780411,0.222648904908505,222.648904908505,0.0618469180301402
"346","X13746","1995-08-27",27,"August",1995,".",66.151,-62.882,1500,"land","summer",95.5166769951056,2.30203539301979,2,1.15101769650989,0.0479590706879122,47.9590706879122,0.0133219640799756
"347","X13746","1995-08-24",24,"August",1995,".",66.046,-62.89,1498,"land","summer",-178.22819761566,11.6731579225337,3,3.89105264084456,0.162127193368523,162.127193368523,0.0450353314912565
"348","X13746","1995-08-22",22,"August",1995,".",66.105,-62.724,1494,"land","summer",48.6917879550042,9.94679613373508,2,4.97339806686754,0.207224919452814,207.224919452814,0.0575624776257817
"349","X13746","1995-08-18",18,"August",1995,".",66.057,-62.578,1492,"land","summer",128.971165627698,8.46850696843697,4,2.11712674210924,0.0882136142545518,88.2136142545518,0.0245037817373755
"350","X13746","1995-08-16",16,"August",1995,".",66.049,-62.551,1491,"land","summer",126.116696945214,1.50771935441601,2,0.753859677208005,0.0314108198836669,31.4108198836669,0.00872522774546302
"351","X13746","1995-08-15",15,"August",1995,".",66.137,-62.087,1490,"ice","summer",64.7088227214437,23.0696026319821,1,23.0696026319821,0.961233442999256,961.233442999256,0.267009289722015
"352","X13746","1995-07-17",17,"July",1995,".",67.561,-57.563,1478,"ice","break",49.2538454006021,253.07809157225,29,8.7268307438707,0.363617947661279,363.617947661279,0.101004985461466
"353","X13746","1995-07-11",11,"July",1995,".",67.826,-59.764,1475,"ice","break",-71.3844357671441,97.3835236058107,6,16.2305872676351,0.676274469484797,676.274469484797,0.187854019301332
"354","X13746","1995-07-05",5,"July",1995,".",67.696,-61.519,1470,"ice","break",-100.260826391629,75.2053701080429,6,12.5342283513405,0.522259514639187,522.259514639187,0.145072087399774
"355","X13746","1995-06-29",29,"June",1995,".",67.989,-58.91,1465,"ice","break",72.2127921506617,114.075949515564,6,19.012658252594,0.792194093858083,792.194093858084,0.220053914960579
"356","X13746","1995-06-23",23,"June",1995,".",67.466,-59.3,1462,"ice","break",-164.037633311248,60.3919819136733,6,10.0653303189455,0.419388763289398,419.388763289398,0.116496878691499
"357","X13746","1995-06-17",17,"June",1995,".",68.539,-60.201,1458,"ice","break",-17.0424594889457,124.986932906615,6,20.8311554844358,0.867964811851493,867.964811851493,0.241101336625415
"358","X13746","1995-06-05",5,"June",1995,".",68.924,-58.588,1450,"ice","break",55.9049099412072,77.8251162691725,12,6.48542635576437,0.270226098156849,270.226098156849,0.0750628050435691
"359","X13746","1995-05-30",30,"May",1995,".",69.132,-58.208,1444,"ice","break",33.0024502366178,27.6153335788839,6,4.60255559648065,0.19177314985336,191.77314985336,0.0532703194037112
"360","X13746","1995-05-18",18,"May",1995,".",69.157,-57.218,1433,"ice","break",85.4802447253649,39.2624575908445,12,3.27187146590371,0.136327977745988,136.327977745988,0.0378688827072188
"361","X13746","1995-05-12",12,"May",1995,".",68.602,-57.584,1425,"ice","break",-166.462284926046,63.3885474386581,6,10.564757906443,0.440198246101792,440.198246101792,0.122277290583831
"362","X13746","1995-05-06",6,"May",1995,".",67.777,-57.424,1418,"ice","break",175.804313266363,91.9115986251158,6,15.3185997708526,0.638274990452193,638.274990452193,0.177298608458943
"363","X13746","1995-04-30",30,"April",1995,".",66.604,-57.662,1404,"ice","winter",-175.392740583081,130.746102729868,6,21.7910171216447,0.907959046735194,907.959046735194,0.252210846315332
"364","X13746","1995-04-24",24,"April",1995,".",66.27,-58.09,1394,"ice","winter",-152.679285028992,41.7001193111148,6,6.95001988518581,0.289584161882742,289.584161882742,0.0804400449674283
"365","X13746","1995-04-18",18,"April",1995,".",64.985,-58.75,1380,"ice","winter",-167.732073884711,145.959237535621,6,24.3265395892702,1.01360581621959,1013.60581621959,0.281557171172109
"366","X13746","1995-04-06",6,"April",1995,".",63.78,-57.652,1357,"ice","winter",158.001078299564,143.911070001531,12,11.9925891667943,0.499691215283094,499.691215283094,0.138803115356415
"367","X13746","1995-03-31",31,"March",1995,".",64.27,-56.06,1343,"ice","winter",54.1886434605532,94.6941433494537,6,15.7823572249089,0.657598217704539,657.598217704539,0.182666171584594
"368","X13746","1995-03-25",25,"March",1995,".",64.988,-55.87,1327,"ice","winter",6.38309212561789,80.2952895863224,6,13.3825482643871,0.557606177682795,557.606177682795,0.154890604911887
"369","X13746","1995-03-19",19,"March",1995,".",64.562,-58.114,1317,"ice","winter",-112.992810331774,116.325976133001,6,19.3876626888336,0.807819278701398,807.819278701398,0.224394244083722
"370","X13746","1995-03-13",13,"March",1995,".",64.138,-59.484,1306,"ice","winter",-124.944607868957,81.0057123056635,6,13.5009520509439,0.56253966878933,562.53966878933,0.156261019108147
"371","X13746","1995-03-07",7,"March",1995,".",63.77,-59.952,1300,"ice","winter",-150.610103660785,46.835488455915,6,7.8059147426525,0.325246447610521,325.246447610521,0.0903462354473669
"372","X13746","1995-03-01",1,"March",1995,".",64.104,-58.054,1288,"ice","winter",67.3219410235323,99.8147960025343,6,16.6357993337557,0.693158305573155,693.158305573155,0.192543973770321
"373","X13746","1995-02-23",23,"February",1995,".",63.283,-60.008,1277,"ice","winter",-132.594474190403,132.587101687591,6,22.0978502812652,0.920743761719383,920.743761719383,0.255762156033162
"374","X13746","1995-02-17",17,"February",1995,".",63.169,-59.39,1272,"ice","freeze",111.992761827804,33.4279483466461,6,5.57132472444101,0.232138530185042,232.138530185042,0.0644829250514006
"375","X13746","1995-02-11",11,"February",1995,".",63.47,-59.775,1266,"ice","freeze",-29.6977912283456,38.5706979367319,6,6.42844965612198,0.267852069005083,267.852069005083,0.0744033525014118
"376","X13746","1995-02-05",5,"February",1995,".",64.618,-57.409,1260,"ice","freeze",40.9927946096455,171.775141064619,6,28.6291901774364,1.19288292405985,1192.88292405985,0.331356367794403
"377","X13746","1995-01-30",30,"January",1995,".",64.986,-60.107,1253,"ice","freeze",-71.0184604187565,134.018044609826,6,22.3363407683043,0.930680865346013,930.680865346013,0.258522462596115
"378","X13746","1995-01-24",24,"January",1995,".",63.978,-59.502,1246,"ice","freeze",165.229661245522,115.691186316625,6,19.2818643861042,0.803411016087674,803.411016087674,0.223169726691021
"379","X13746","1995-01-18",18,"January",1995,".",63.657,-58.708,1238,"ice","freeze",132.140956983874,52.7991741325568,6,8.79986235542614,0.366660931476089,366.660931476089,0.101850258743358
"380","X13746","1995-01-12",12,"January",1995,".",64.003,-58.277,1233,"ice","freeze",28.5903852761902,43.8673937680155,6,7.31123229466924,0.304634678944552,304.634678944552,0.0846207441512644
"381","X13746","1995-01-06",6,"January",1995,".",64.327,-59.299,1227,"ice","freeze",-53.5053882488857,61.1985021029018,6,10.1997503504836,0.424989597936818,424.989597936818,0.118052666093561
"382","X11974","1994-06-28",28,"June",1994,"12:58",58.85,-63.267,1018,"land","break",-32.8552511218477,26.487656500238,270,0.0981024314823629,0.00408760131176512,4.08760131176512,0.00113544480882364
"383","X11974","1994-06-18",18,"June",1994,"13:16",57.983,-62.267,999,"ice","break",148.437668682378,112.552075654513,10,11.2552075654513,0.468966981893803,468.966981893803,0.130268606081612
"384","X11974","1994-06-08",8,"June",1994,"10:54",58.167,-62.267,980,"ice","break",0,20.4460799998314,10,2.04460799998314,0.0851919999992976,85.1919999992976,0.0236644444442493
"385","X11974","1994-06-03",3,"June",1994,"13:34",58.2,-62.167,966,"ice","break",57.9131032202798,6.91127341783701,5,1.3822546835674,0.0575939451486417,57.5939451486417,0.0159983180968449
"386","X11974","1994-05-24",24,"May",1994,"12:18",57.767,-61.867,942,"land","break",159.703495528617,51.258068660517,10,5.1258068660517,0.213575286085487,213.575286085487,0.0593264683570798
"387","X11974","1994-05-19",19,"May",1994,"10:45",57.617,-61.733,930,"ice","break",154.420737865375,18.4704233319123,5,3.69408466638246,0.153920194432603,153.920194432603,0.0427556095646119
"388","X11974","1994-05-14",14,"May",1994,"14:15",57.567,-61.633,917,"ice","break",132.970556665044,8.14469800744448,5,1.6289396014889,0.0678724833953707,67.8724833953707,0.0188534676098252
"389","X11974","1994-05-09",9,"May",1994,"11:00",57.517,-61.667,906,"land","break",-159.936442527492,5.91442264848729,5,1.18288452969746,0.0492868554040607,49.2868554040607,0.0136907931677946
"390","X11974","1994-04-29",29,"April",1994,"12:57",57.717,-61.7,877,"land","winter",-5.0361827220172,22.3106071220784,10,2.23106071220784,0.0929608630086599,92.9608630086599,0.02582246194685
"391","X11974","1994-04-24",24,"April",1994,"11:24",57.283,-61.317,860,"ice","winter",154.469883345173,53.3725408381604,5,10.6745081676321,0.444771173651337,444.771173651337,0.123547548236482
"392","X11974","1994-04-19",19,"April",1994,"13:12",57.867,-61.85,843,"ice","winter",-25.8510406836092,72.2473743547779,5,14.4494748709556,0.602061452956483,602.061452956483,0.167239292487912
"393","X11974","1994-04-14",14,"April",1994,"13:20",58.05,-62.183,829,"ice","winter",-43.8502987483598,28.2647329694498,5,5.65294659388996,0.235539441412082,235.539441412082,0.0654276226144671
"394","X11974","1994-04-09",9,"April",1994,"11:27",58.05,-62.25,812,"ice","winter",-89.9715749068878,3.9397586676457,5,0.787951733529141,0.0328313222303809,32.8313222303809,0.00911981173066135
"395","X11974","1994-04-04",4,"April",1994,"10:47",58.1,-62.183,794,"ice","winter",35.2930978673014,6.80948686434958,5,1.36189737286992,0.0567457238695798,56.7457238695798,0.0157627010748833
"396","X11974","1994-03-30",30,"March",1994,"12:08",58.2,-62.2,781,"ice","winter",-5.11897909759045,11.1566228869091,5,2.23132457738183,0.0929718573909094,92.9718573909094,0.0258255159419193
"397","X11974","1994-03-25",25,"March",1994,"11:09",59.067,-63.45,771,"land","winter",-36.3539817506223,120.447796717583,5,24.0895593435165,1.00373163931319,1003.73163931319,0.278814344253664
"398","X11974","1994-03-20",20,"March",1994,"12:09",59.133,-63.683,757,"land","winter",-61.0195874262665,15.1845861754428,5,3.03691723508857,0.12653821812869,126.53821812869,0.0351495050357473
"399","X11974","1994-03-15",15,"March",1994,"14:08",59.1,-63.683,746,"land","winter",180,3.66696000136701,5,0.733392000273403,0.0305580000113918,30.5580000113918,0.00848833333649772
"400","X11974","1994-03-10",10,"March",1994,"10:50",59.117,-63.717,738,"land","winter",-45.7437579702945,2.70757852800255,5,0.54151570560051,0.0225631544000212,22.5631544000212,0.00626754288889479
"401","X11974","1994-03-05",5,"March",1994,"11:01",59.1,-63.633,730,"land","winter",111.477654004985,5.15112586548908,5,1.03022517309782,0.0429260488790757,42.9260488790757,0.0119239024664099
"402","X11974","1994-02-03",3,"February",1994,"13:28",59.1,-63.683,699,"land","freeze",-89.978548376979,2.85323513164414,30,0.0951078377214712,0.00396282657172797,3.96282657172797,0.00110078515881332
"403","X13292","1993-12-27",27,"December",1993,".",60.415,-61.484,658,"ice","freeze",-19.2610236888625,103.281892388144,6,17.2136487313574,0.717235363806558,717.235363806558,0.199232045501822
"404","X13292","1993-12-21",21,"December",1993,".",59.724,-62.489,653,"ice","freeze",-143.596056264679,94.8688584678844,6,15.8114764113141,0.658811517138086,658.811517138086,0.183003199205024
"405","X13292","1993-12-09",9,"December",1993,".",59.185,-60.048,642,"ice","freeze",112.429431235896,150.28977295883,12,12.5241477465692,0.521839489440383,521.839489440383,0.14495541373344
"406","X13292","1993-12-03",3,"December",1993,".",60.387,-62.023,637,"ice","freeze",-38.735747551157,173.296425740479,6,28.8827376234131,1.20344740097555,1203.44740097555,0.33429094471543
"407","X13292","1993-11-21",21,"November",1993,".",62.421,-63.834,629,"ice","freeze",-22.2891585139487,245.662531285401,12,20.4718776071168,0.852994900296533,852.994900296533,0.236943027860148
"408","X13292","1993-11-15",15,"November",1993,".",63.64,-61.915,622,"ice","freeze",34.6725293550085,166.419139369842,6,27.736523228307,1.15568846784613,1155.68846784613,0.321024574401702
"409","X13292","1993-11-03",3,"November",1993,".",64.979,-63.416,606,"ice","freeze",-25.2432493817593,165.417345302721,12,13.7847787752268,0.574365782301116,574.365782301116,0.159546050639199
"410","X13292","1993-10-28",28,"October",1993,".",64.969,-63.374,602,"land","summer",119.353244576988,2.26552599537759,6,0.377587665896265,0.0157328194123444,15.7328194123444,0.0043702276145401
"411","X13292","1993-10-22",22,"October",1993,".",64.897,-63.569,598,"land","summer",-130.983464875162,12.1774428989209,6,2.02957381648682,0.0845655756869509,84.565575686951,0.0234904376908197
"412","X13292","1993-10-16",16,"October",1993,".",64.897,-63.569,591,"land","summer",NA,0,6,0,0,0,0
"413","X13292","1993-10-10",10,"October",1993,".",64.897,-63.569,585,"land","summer",NA,0,6,0,0,0,0
"414","X13292","1993-10-04",4,"October",1993,".",64.897,-63.569,577,"land","summer",NA,0,6,0,0,0,0
"415","X13292","1993-09-28",28,"September",1993,".",64.897,-63.569,571,"land","summer",NA,0,6,0,0,0,0
"416","X13292","1993-09-22",22,"September",1993,".",64.897,-63.569,564,"land","summer",NA,0,6,0,0,0,0
"417","X13292","1993-09-16",16,"September",1993,".",64.897,-63.569,561,"land","summer",NA,0,6,0,0,0,0
"418","X13292","1993-09-10",10,"September",1993,".",64.897,-63.569,558,"land","summer",NA,0,6,0,0,0,0
"419","X13292","1993-09-04",4,"September",1993,".",64.897,-63.569,554,"land","summer",NA,0,6,0,0,0,0
"420","X13292","1993-08-29",29,"August",1993,".",64.897,-63.569,549,"land","summer",NA,0,6,0,0,0,0
"421","X13292","1993-08-23",23,"August",1993,".",64.897,-63.569,546,"land","summer",NA,0,6,0,0,0,0
"422","X13292","1993-08-17",17,"August",1993,".",64.897,-63.569,539,"land","summer",NA,0,6,0,0,0,0
"423","X13292","1993-08-11",11,"August",1993,".",64.897,-63.569,533,"land","summer",NA,0,6,0,0,0,0
"424","X13292","1993-08-05",5,"August",1993,".",64.981,-62.923,529,"ice","summer",72.6422052057918,31.8065406500322,6,5.30109010833869,0.220878754514112,220.878754514112,0.0613552095872534
"425","X13292","1993-07-30",30,"July",1993,".",64.822,-62.748,517,"ice","summer",154.894745530419,19.4986785368915,6,3.24977975614858,0.135407489839524,135.407489839524,0.0376131916220901
"426","X13292","1993-07-24",24,"July",1993,".",64.708,-62.032,513,"ice","break",110.154559834025,36.2077941125753,6,6.03463235209589,0.251443014670662,251.443014670662,0.0698452818529617
"427","X13292","1993-07-18",18,"July",1993,".",64.754,-62.077,505,"ice","break",-22.6445278242409,5.5392944380594,6,0.923215739676567,0.0384673224865236,38.4673224865236,0.0106853673573677
"428","X13292","1993-07-12",12,"July",1993,".",64.349,-61.844,498,"ice","break",166.009068445186,46.3582747312031,6,7.72637912186718,0.321932463411132,321.932463411132,0.0894256842808701
"429","X13292","1993-07-06",6,"July",1993,".",63.889,-59.879,490,"ice","break",117.318263080711,108.145901704521,6,18.0243169507535,0.751013206281398,751.013206281398,0.20861477952261
"430","X13292","1993-06-30",30,"June",1993,".",64.698,-59.785,485,"ice","break",2.84293850418235,90.010156151579,6,15.0016926919298,0.62507052883041,625.07052883041,0.173630702452892
"431","X13292","1993-06-24",24,"June",1993,".",65.09,-59.538,477,"ice","break",14.8561099163679,45.0887855051064,6,7.51479758418439,0.313116566007683,313.116566007683,0.0869768238910231
"432","X13292","1993-06-18",18,"June",1993,".",64.954,-59.447,468,"ice","break",164.181191386852,15.7039698225495,6,2.61732830375825,0.109055345989927,109.055345989927,0.0302931516638686
"433","X13292","1993-06-12",12,"June",1993,".",66.216,-59.255,458,"ice","break",3.51100536690982,140.510276964864,6,23.4183794941439,0.975765812255997,975.765812255998,0.271046058959999
"434","X13292","1993-06-06",6,"June",1993,".",65.621,-58.587,448,"ice","break",155.082337418653,72.7226564814661,6,12.120442746911,0.505018447787959,505.018447787959,0.140282902163322
"435","X13292","1993-05-31",31,"May",1993,".",65.194,-59.762,440,"ice","break",-130.59310758573,72.135318843404,6,12.0225531405673,0.500939714190306,500.939714190306,0.139149920608418
"436","X13292","1993-05-25",25,"May",1993,".",64.728,-60.652,433,"ice","break",-140.646718321948,66.5820572167887,6,11.0970095361314,0.46237539733881,462.37539733881,0.128437610371892
"437","X13292","1993-05-19",19,"May",1993,".",64.492,-61.74,423,"ice","break",-116.341961147135,58.0933114828876,6,9.68221858048126,0.403425774186719,403.425774186719,0.112062715051866
"438","X13292","1993-05-13",13,"May",1993,".",63.725,-61.564,413,"ice","break",174.198829166567,85.655737856885,6,14.2759563094808,0.594831512895035,594.831512895035,0.165230975804176
"439","X13292","1993-05-07",7,"May",1993,".",63.121,-60.69,404,"ice","break",146.689648499003,79.9522030125023,6,13.3253671687504,0.555223632031266,555.223632031266,0.154228786675352
"440","X13292","1993-05-01",1,"May",1993,".",62.805,-61.553,394,"ice","winter",-128.467435313165,55.9740979612729,6,9.32901632687881,0.38870901361995,388.70901361995,0.107974726005542
"441","X13292","1993-04-25",25,"April",1993,".",62.376,-61.896,386,"ice","winter",-159.640859884096,50.7967459392284,6,8.46612432320473,0.35275518013353,352.75518013353,0.0979875500370918
"442","X13292","1993-04-19",19,"April",1993,".",63.123,-61.53,375,"ice","winter",12.4820187308766,85.069502066568,6,14.178250344428,0.590760431017833,590.760431017833,0.164100119727176
"443","X13292","1993-04-13",13,"April",1993,".",63.476,-62.286,365,"ice","winter",-43.5620544056911,54.4366643875389,6,9.07277739792315,0.378032391580131,378.032391580131,0.105008997661148
"444","X13292","1993-04-07",7,"April",1993,".",62.761,-62.539,357,"ice","winter",-170.79735467988,80.4610564761189,6,13.4101760793531,0.558757336639715,558.757336639715,0.15521037128881
"445","X13292","1993-04-01",1,"April",1993,".",62.243,-62.428,345,"ice","winter",174.3003225473,57.8411796613908,6,9.64019661023181,0.401674858759659,401.674858759659,0.111576349655461
"446","X13292","1993-03-26",26,"March",1993,".",63.024,-61.199,339,"ice","winter",35.3361412844449,107.10588820204,6,17.8509813670066,0.743790890291942,743.790890291942,0.206608580636651
"447","X13292","1993-03-20",20,"March",1993,".",62.915,-61.983,331,"ice","winter",-106.660573312587,41.4030336059869,6,6.90050560099781,0.287521066708242,287.521066708242,0.0798669629745117
"448","X13292","1993-03-14",14,"March",1993,".",62.711,-62.946,324,"ice","winter",-114.445770322732,53.8905543855947,6,8.98175906426579,0.374239961011075,374.239961011075,0.103955544725298
"449","X13292","1993-03-08",8,"March",1993,".",62.202,-63.659,319,"ice","winter",-146.750165448148,67.3883836465211,6,11.2313972744202,0.467974886434174,467.974886434174,0.129993024009493
"450","X13292","1993-03-02",2,"March",1993,".",61.825,-63.687,314,"ice","winter",-177.99154243537,41.9176743405559,6,6.98627905675932,0.291094960698305,291.094960698305,0.0808597113050847
"451","X13292","1993-02-24",24,"February",1993,".",62.298,-62.613,309,"ice","winter",46.2981275876361,76.7380705210174,6,12.7896784201696,0.532903267507065,532.903267507065,0.148028685418629
"452","X13292","1993-02-12",12,"February",1993,".",62.886,-61.234,301,"ice","freeze",46.5805765154477,96.1454201551731,12,8.01211834626443,0.333838264427684,333.838264427685,0.0927328512299124
"453","X13292","1993-02-06",6,"February",1993,".",63.381,-61.481,295,"ice","freeze",-12.5975415691195,56.3854456365415,6,9.39757427275691,0.391565594698205,391.565594698205,0.108768220749501
"454","X13292","1993-01-31",31,"January",1993,".",63.945,-59.947,291,"ice","freeze",49.6648203978426,98.2130456990581,6,16.368840949843,0.682035039576793,682.035039576793,0.18945417766022
"455","X13292","1993-01-25",25,"January",1993,".",64.639,-60.108,289,"ice","freeze",-5.67401090012811,77.5067140361516,6,12.9177856726919,0.538241069695497,538.241069695497,0.149511408248749
"456","X13292","1993-01-13",13,"January",1993,".",64.149,-59.389,283,"ice","freeze",147.294219416279,64.4734022491442,12,5.37278352076202,0.223865980031751,223.865980031751,0.0621849944532641
"457","X13292","1993-01-07",7,"January",1993,".",64.477,-59.306,279,"ice","freeze",6.22208542005607,36.6659422569164,6,6.11099037615273,0.254624599006364,254.624599006364,0.0707290552795455
"458","X13292","1993-01-01",1,"January",1993,".",63.728,-58.804,276,"ice","freeze",163.45765393927,86.7208856530207,6,14.4534809421701,0.602228372590421,602.228372590421,0.167285659052895
"459","X13289","1994-12-28",28,"December",1994,".",61.947,-61.149,1215,"ice","freeze",125.947179238077,49.3811120214525,6,8.23018533690874,0.342924389037864,342.924389037864,0.0952567747327401
"460","X13289","1994-12-16",16,"December",1994,".",62.074,-61.415,1202,"ice","freeze",-44.3903793548778,19.7884188635542,12,1.64903490529618,0.0687097877206743,68.7097877206743,0.0190860521446318
"461","X13289","1994-12-10",10,"December",1994,".",62.585,-61.365,1196,"ice","freeze",2.57953850881057,56.840904336244,6,9.47348405604067,0.394728502335028,394.728502335028,0.109646806204174
"462","X13289","1994-12-04",4,"December",1994,".",62.686,-61.281,1190,"ice","freeze",20.8837034522762,12.0152381446647,6,2.00253969077745,0.0834391537823939,83.4391537823939,0.0231775427173316
"463","X13289","1994-11-28",28,"November",1994,".",64.228,-62.334,1182,"ice","freeze",-16.4998610175245,179.141344189636,6,29.8568906982727,1.24403711242803,1244.03711242803,0.345565864563342
"464","X13289","1994-11-22",22,"November",1994,".",64.636,-65.404,1176,"land","freeze",-71.5037275029017,154.033644449288,6,25.6722740748813,1.06967808645339,1069.67808645339,0.297132801792607
"465","X13289","1994-11-16",16,"November",1994,".",64.615,-65.287,1170,"land","freeze",112.673066794081,6.04032493451002,6,1.00672082241834,0.0419467009340974,41.9467009340974,0.0116518613705826
